,Unnamed: 0,CODE_GENDER_M,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Occup2,OCCUPATION_TYPE_Occup3,OCCUPATION_TYPE_Occup4,OCCUPATION_TYPE_Occup5,OCCUPATION_TYPE_Occup6,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,months_in_book,Cluster
20132,20132,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5136935,1,0,247500.0,-18434,-2483,1,1,0,3.0,204,1
20133,20133,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5117156,1,0,270000.0,-11208,-461,0,0,0,3.0,54,2
20134,20134,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5112858,1,0,270000.0,-12380,-2110,0,0,0,3.0,41,2
20135,20135,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5033817,1,0,292500.0,-16010,-2667,0,1,0,3.0,32,2
20136,20136,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5054172,1,0,292500.0,-17205,-1946,1,1,0,3.0,29,2
20137,20137,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5054173,1,0,292500.0,-17205,-1946,1,1,0,3.0,29,2
20138,20138,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5113211,1,0,306000.0,-9310,-1678,0,0,0,3.0,87,2
20139,20139,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5021538,1,0,306000.0,-9310,-1678,0,0,0,3.0,87,2
20140,20140,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5021539,1,0,306000.0,-9310,-1678,0,0,0,3.0,87,2
20141,20141,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5021540,1,0,306000.0,-9310,-1678,0,0,0,3.0,87,2
20142,20142,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5021541,1,0,306000.0,-9310,-1678,0,0,0,3.0,87,2
20143,20143,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5021542,1,0,306000.0,-9310,-1678,0,0,0,3.0,87,2
20144,20144,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5021543,1,0,306000.0,-9310,-1678,0,0,0,3.0,87,2
20145,20145,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5058428,1,0,315000.0,-14504,-2518,0,0,0,3.0,157,2
20146,20146,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5058429,1,0,315000.0,-14504,-2518,0,0,0,3.0,157,2
20147,20147,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5058430,1,0,315000.0,-14504,-2518,0,0,0,3.0,157,2
20148,20148,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5058432,1,0,315000.0,-14504,-2518,0,0,0,3.0,157,2
20149,20149,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5058433,1,0,315000.0,-14504,-2518,0,0,0,3.0,157,2
20150,20150,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5058434,1,0,315000.0,-14504,-2518,0,0,0,3.0,157,2
20151,20151,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112758,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20152,20152,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112759,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20153,20153,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112760,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20154,20154,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112761,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20155,20155,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112762,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20156,20156,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112763,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20157,20157,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112764,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20158,20158,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112765,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20159,20159,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112766,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20160,20160,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112767,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20161,20161,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112768,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20162,20162,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112769,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20163,20163,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112770,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20164,20164,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112771,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20165,20165,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5112772,1,0,315000.0,-11025,-2065,1,1,1,3.0,553,2
20166,20166,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5113096,1,0,315000.0,-15419,-3657,0,0,0,3.0,45,2
20167,20167,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5113097,1,0,315000.0,-15419,-3657,0,0,0,3.0,45,2
20168,20168,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5090407,1,0,315000.0,-14356,-1069,1,1,1,3.0,15,2
20169,20169,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5113086,1,0,324000.0,-18194,-1222,0,0,0,3.0,31,2
20170,20170,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5028745,1,0,337500.0,-10542,-2607,0,0,0,3.0,148,2
20171,20171,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5028746,1,0,337500.0,-10542,-2607,0,0,0,3.0,148,2
20172,20172,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5028747,1,0,337500.0,-10542,-2607,0,0,0,3.0,148,2
20173,20173,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5028748,1,0,337500.0,-10542,-2607,0,0,0,3.0,148,2
20174,20174,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5028749,1,0,337500.0,-10542,-2607,0,0,0,3.0,148,2
20175,20175,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5028750,1,0,337500.0,-10542,-2607,0,0,0,3.0,148,2
20176,20176,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5028751,1,0,337500.0,-10542,-2607,0,0,0,3.0,148,2
20177,20177,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5028755,1,0,337500.0,-10542,-2607,0,0,0,3.0,148,2
20178,20178,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5028756,1,0,337500.0,-10542,-2607,0,0,0,3.0,148,2
20179,20179,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5028757,1,0,337500.0,-10542,-2607,0,0,0,3.0,148,2
20180,20180,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066808,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20181,20181,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066809,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20182,20182,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066810,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20183,20183,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066811,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20184,20184,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066812,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20185,20185,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066814,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20186,20186,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066816,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20187,20187,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066817,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20188,20188,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066819,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20189,20189,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066820,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20190,20190,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066821,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20191,20191,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066822,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20192,20192,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066823,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20193,20193,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066824,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20194,20194,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066825,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20195,20195,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066826,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20196,20196,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5066827,1,0,360000.0,-16480,-4023,0,0,1,2.0,410,2
20197,20197,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045938,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20198,20198,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045940,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20199,20199,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045941,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20200,20200,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045943,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20201,20201,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045944,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20202,20202,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045945,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20203,20203,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045946,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20204,20204,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045947,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20205,20205,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045948,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20206,20206,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045949,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20207,20207,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045950,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20208,20208,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045951,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20209,20209,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5045952,1,0,387000.0,-13168,-2574,0,0,0,3.0,261,2
20210,20210,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5056102,1,0,405000.0,-16038,-157,0,0,0,3.0,53,2
20211,20211,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089505,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20212,20212,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089506,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20213,20213,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089507,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20214,20214,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089508,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20215,20215,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089509,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20216,20216,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089510,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20217,20217,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089511,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20218,20218,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089512,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20219,20219,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089513,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20220,20220,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089514,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20221,20221,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089515,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20222,20222,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089516,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20223,20223,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089517,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20224,20224,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5089518,1,0,405000.0,-13810,-1678,1,1,1,3.0,377,2
20225,20225,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5096151,1,0,450000.0,-19772,365243,0,1,0,3.0,109,0
20226,20226,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5096152,1,0,450000.0,-19772,365243,0,1,0,3.0,109,0
20227,20227,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5096153,1,0,450000.0,-19772,365243,0,1,0,3.0,109,0
20228,20228,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5096154,1,0,450000.0,-19772,365243,0,1,0,3.0,109,0
20229,20229,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5096155,1,0,450000.0,-19772,365243,0,1,0,3.0,109,0
20230,20230,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5096156,1,0,450000.0,-19772,365243,0,1,0,3.0,109,0
20231,20231,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5096157,1,0,450000.0,-19772,365243,0,1,0,3.0,109,0
20232,20232,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5096158,1,0,450000.0,-19772,365243,0,1,0,3.0,109,0
20233,20233,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5036503,1,0,450000.0,-11115,-1273,0,1,0,2.0,7,2
20234,20234,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5089433,1,0,67500.0,-11352,-1160,1,0,0,4.0,11,1
20235,20235,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5116890,1,0,81000.0,-12358,-3017,1,0,0,4.0,154,1
20236,20236,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5106046,1,0,81000.0,-12358,-3017,1,0,0,4.0,154,1
20237,20237,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5106047,1,0,81000.0,-12358,-3017,1,0,0,4.0,154,1
20238,20238,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5106048,1,0,81000.0,-12358,-3017,1,0,0,4.0,154,1
20239,20239,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5106049,1,0,81000.0,-12358,-3017,1,0,0,4.0,154,1
20240,20240,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5106050,1,0,81000.0,-12358,-3017,1,0,0,4.0,154,1
20241,20241,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5106052,1,0,81000.0,-12358,-3017,1,0,0,4.0,154,1
20242,20242,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5106053,1,0,81000.0,-12358,-3017,1,0,0,4.0,154,1
20243,20243,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5106056,1,0,81000.0,-12358,-3017,1,0,0,4.0,154,1
20244,20244,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5106057,1,0,81000.0,-12358,-3017,1,0,0,4.0,154,1
20245,20245,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5096623,1,0,81000.0,-12087,-1923,1,0,0,4.0,9,1
20246,20246,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5096624,1,0,81000.0,-12087,-1923,1,0,0,4.0,9,1
20247,20247,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5042145,1,0,90000.0,-10393,-2255,1,0,0,4.0,48,1
20248,20248,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5042146,1,0,90000.0,-10393,-2255,1,0,0,4.0,48,1
20249,20249,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5042147,1,0,90000.0,-10393,-2255,1,0,0,4.0,48,1
20250,20250,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5033511,1,0,90000.0,-13970,-292,0,0,0,4.0,21,1
20251,20251,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5089673,1,0,90000.0,-13135,-3657,1,1,0,4.0,212,1
20252,20252,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5089674,1,0,90000.0,-13135,-3657,1,1,0,4.0,212,1
20253,20253,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5089675,1,0,90000.0,-13135,-3657,1,1,0,4.0,212,1
20254,20254,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5089676,1,0,90000.0,-13135,-3657,1,1,0,4.0,212,1
20255,20255,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5090712,1,0,90000.0,-13135,-3657,1,1,0,4.0,212,1
20256,20256,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5090713,1,0,90000.0,-13135,-3657,1,1,0,4.0,212,1
20257,20257,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5009945,1,0,99000.0,-12756,365243,0,0,1,4.0,14,0
20258,20258,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5033455,1,0,103500.0,-15493,-872,1,1,0,4.0,76,1
20259,20259,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5033456,1,0,103500.0,-15493,-872,1,1,0,4.0,76,1
20260,20260,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5065813,1,0,103500.0,-11684,-3860,1,0,0,4.0,4,1
20261,20261,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096100,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20262,20262,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096101,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20263,20263,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096102,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20264,20264,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096103,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20265,20265,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096104,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20266,20266,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096105,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20267,20267,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096106,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20268,20268,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096107,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20269,20269,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096108,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20270,20270,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096109,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20271,20271,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096110,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20272,20272,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096111,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20273,20273,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5096112,1,0,112500.0,-10668,-401,1,1,0,4.0,144,1
20274,20274,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5054201,1,0,112500.0,-12270,-150,0,1,0,4.0,35,1
20275,20275,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5054202,1,0,112500.0,-12270,-150,0,1,0,4.0,35,1
20276,20276,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5054203,1,0,112500.0,-12270,-150,0,1,0,4.0,35,1
20277,20277,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089597,1,0,112500.0,-11870,-1497,1,1,0,4.0,116,1
20278,20278,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089598,1,0,112500.0,-11870,-1497,1,1,0,4.0,116,1
20279,20279,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089601,1,0,112500.0,-11870,-1497,1,1,0,4.0,116,1
20280,20280,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089602,1,0,112500.0,-11870,-1497,1,1,0,4.0,116,1
20281,20281,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089603,1,0,112500.0,-11870,-1497,1,1,0,4.0,116,1
20282,20282,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5126223,1,0,112500.0,-16378,-2206,1,1,0,3.0,24,1
20283,20283,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089071,1,0,121500.0,-11023,-2652,1,0,0,4.0,126,1
20284,20284,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089072,1,0,121500.0,-11023,-2652,1,0,0,4.0,126,1
20285,20285,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5089073,1,0,121500.0,-11023,-2652,1,0,0,4.0,126,1
